tweet_id,favorites,retweets,user_followers,user_favourites,date_time
875144289856114688,21133,4660,8333948,143196,2017-06-15 00:13:52+00:00
875097192612077568,26444,5745,8333948,143196,2017-06-14 21:06:43+00:00
875021211251597312,24554,4471,8333947,143196,2017-06-14 16:04:48+00:00
874680097055178752,26832,4389,8333947,143196,2017-06-13 17:29:20+00:00
874434818259525634,0,13816,8333947,143196,2017-06-13 01:14:41+00:00
874296783580663808,25106,3898,8333947,143196,2017-06-12 16:06:11+00:00
874057562936811520,21900,3754,8333947,143196,2017-06-12 00:15:36+00:00
874012996292530176,33275,9772,8333947,143196,2017-06-11 21:18:31+00:00
873580283840344065,23368,3730,8333947,143196,2017-06-10 16:39:04+00:00
873337748698140672,0,1511,8333947,143196,2017-06-10 00:35:19+00:00
873213775632977920,6957,1511,8333947,143196,2017-06-09 16:22:42+00:00
872967104147763200,26353,5131,8333947,143196,2017-06-09 00:02:31+00:00
872820683541237760,14220,3527,8333947,143196,2017-06-08 14:20:41+00:00
872620804844003328,20053,3480,8333947,143196,2017-06-08 01:06:27+00:00
872486979161796608,39348,8576,8333947,143196,2017-06-07 16:14:40+00:00
872122724285648897,33252,7715,8333947,143196,2017-06-06 16:07:15+00:00
871879754684805121,36542,10513,8333947,143196,2017-06-06 00:01:46+00:00
871762521631449091,19592,3314,8333947,143196,2017-06-05 16:15:56+00:00
871515927908634625,19513,3296,8333947,143196,2017-06-04 23:56:03+00:00
871166179821445120,0,5443,8333947,143196,2017-06-04 00:46:17+00:00
871102520638267392,20281,5247,8333947,143196,2017-06-03 20:33:19+00:00
871032628920680449,21979,3639,8333947,143196,2017-06-03 15:55:36+00:00
870804317367881728,32587,5906,8333947,143196,2017-06-03 00:48:22+00:00
870726314365509632,118,3,8333947,143196,2017-06-02 19:38:25+00:00
870656317836468226,12018,2523,8333947,143196,2017-06-02 15:00:16+00:00
870374049280663552,80327,25236,8333947,143196,2017-06-01 20:18:38+00:00
870308999962521604,21226,3972,8333947,143196,2017-06-01 16:00:09+00:00
870063196459192321,35516,7949,8333947,143196,2017-05-31 23:43:25+00:00
869772420881756160,41238,9654,8333947,143196,2017-05-31 04:27:59+00:00
869702957897576449,27416,6049,8333947,143196,2017-05-30 23:51:58+00:00
869596645499047938,15518,3003,8333947,143196,2017-05-30 16:49:31+00:00
869227993411051520,19848,3626,8333947,143196,2017-05-29 16:24:37+00:00
868880397819494401,63671,13849,8333947,143196,2017-05-28 17:23:24+00:00
868639477480148993,0,1996,8333947,143196,2017-05-28 01:26:04+00:00
868622495443632128,25990,5092,8333947,143196,2017-05-28 00:18:35+00:00
868552278524837888,9834,1996,8333947,143196,2017-05-27 19:39:34+00:00
867900495410671616,23558,4019,8333947,143196,2017-05-26 00:29:37+00:00
867774946302451713,33062,7067,8333947,143196,2017-05-25 16:10:44+00:00
867421006826221569,15688,2400,8333947,143196,2017-05-24 16:44:18+00:00
867072653475098625,0,118,8333947,143196,2017-05-23 17:40:04+00:00
867051520902168576,31411,7579,8333947,143196,2017-05-23 16:16:06+00:00
866720684873056260,19554,4622,8333947,143196,2017-05-22 18:21:28+00:00
866686824827068416,18804,3347,8333947,143196,2017-05-22 16:06:55+00:00
866450705531457537,119383,34001,8333947,143196,2017-05-22 00:28:40+00:00
866334964761202691,51236,13816,8333947,143196,2017-05-21 16:48:45+00:00
866094527597207552,0,8091,8333947,143196,2017-05-21 00:53:21+00:00
865718153858494464,25058,5434,8333947,143196,2017-05-19 23:57:46+00:00
865359393868664832,25867,4831,8333947,143196,2017-05-19 00:12:11+00:00
865006731092295680,27383,7435,8333947,143196,2017-05-18 00:50:50+00:00
864873206498414592,31563,8413,8333947,143196,2017-05-17 16:00:15+00:00
864279568663928832,14273,2929,8333947,143196,2017-05-16 00:41:21+00:00
864197398364647424,29435,8603,8333947,143196,2017-05-15 19:14:50+00:00
863907417377173506,20187,4004,8333947,143196,2017-05-15 00:02:33+00:00
863553081350529029,14967,4058,8333947,143196,2017-05-14 00:34:33+00:00
863471782782697472,0,2362,8333947,143196,2017-05-13 19:11:30+00:00
863432100342583297,23337,5082,8333947,143196,2017-05-13 16:33:49+00:00
863427515083354112,2190,92,8333947,143196,2017-05-13 16:15:35+00:00
863079547188785154,8599,1074,8333947,143196,2017-05-12 17:12:53+00:00
863062471531167744,8314,2362,8333947,143196,2017-05-12 16:05:02+00:00
862831371563274240,18801,4996,8333947,143196,2017-05-12 00:46:44+00:00
862722525377298433,16751,3433,8333947,143196,2017-05-11 17:34:13+00:00
862457590147678208,20090,4805,8333947,143196,2017-05-11 00:01:27+00:00
862096992088072192,73118,22553,8333947,143196,2017-05-10 00:08:34+00:00
861383897657036800,35467,10426,8333947,143196,2017-05-08 00:54:59+00:00
861288531465048066,16907,4031,8333947,143196,2017-05-07 18:36:02+00:00
861005113778896900,16423,3718,8333947,143196,2017-05-06 23:49:50+00:00
860981674716409858,0,2098,8333947,143196,2017-05-06 22:16:42+00:00
860924035999428608,0,788,8333947,143196,2017-05-06 18:27:40+00:00
860563773140209665,7391,2098,8333947,143196,2017-05-05 18:36:06+00:00
860524505164394496,23263,5167,8333947,143196,2017-05-05 16:00:04+00:00
860276583193509888,18048,3408,8333947,143196,2017-05-04 23:34:55+00:00
860184849394610176,16411,5715,8333948,143196,2017-05-04 17:30:24+00:00
860177593139703809,0,30235,8333948,143196,2017-05-04 17:01:34+00:00
859924526012018688,19284,4004,8333948,143196,2017-05-04 00:15:58+00:00
859851578198683649,15189,3438,8333948,143196,2017-05-03 19:26:06+00:00
859607811541651456,18324,1533,8333948,143196,2017-05-03 03:17:27+00:00
859196978902773760,88764,29521,8333948,143196,2017-05-02 00:04:57+00:00
859074603037188101,33431,13341,8333948,143196,2017-05-01 15:58:40+00:00
858860390427611136,0,7973,8333949,143196,2017-05-01 01:47:28+00:00
858843525470990336,15358,3429,8333949,143196,2017-05-01 00:40:27+00:00
858471635011153920,21245,4767,8333949,143196,2017-04-30 00:02:42+00:00
858107933456039936,15540,2866,8333949,143196,2017-04-28 23:57:28+00:00
857989990357356544,15943,2550,8333949,143196,2017-04-28 16:08:49+00:00
857746408056729600,33869,10451,8333950,143196,2017-04-28 00:00:54+00:00
857393404942143489,5834,1618,8333950,143196,2017-04-27 00:38:11+00:00
857263160327368704,19826,4449,8333950,143196,2017-04-26 16:00:39+00:00
857214891891077121,226,17,8333950,143196,2017-04-26 12:48:51+00:00
857062103051644929,0,168,8333950,143196,2017-04-26 02:41:43+00:00
857029823797047296,18746,3949,8333950,143196,2017-04-26 00:33:27+00:00
856543823941562368,16144,2843,8333950,143196,2017-04-24 16:22:16+00:00
856526610513747968,11762,1855,8334605,143197,2017-04-24 15:13:52+00:00
856330835276025856,0,657,8333950,143196,2017-04-24 02:15:55+00:00
856288084350160898,511,15,8333950,143196,2017-04-23 23:26:03+00:00
856282028240666624,27536,6213,8333950,143196,2017-04-23 23:01:59+00:00
855862651834028034,339,26,8333950,143196,2017-04-22 19:15:32+00:00
855860136149123072,4956,995,8333950,143196,2017-04-22 19:05:32+00:00
855857698524602368,11799,2098,8333950,143196,2017-04-22 18:55:51+00:00
855851453814013952,45317,17754,8333950,143196,2017-04-22 18:31:02+00:00
855818117272018944,26488,5383,8333950,143196,2017-04-22 16:18:34+00:00
855459453768019968,29758,8155,8334605,143197,2017-04-21 16:33:22+00:00
855245323840757760,0,5926,8333950,143196,2017-04-21 02:22:29+00:00
855138241867124737,0,44,8333950,143196,2017-04-20 19:16:59+00:00
854732716440526848,22762,6025,8333950,143196,2017-04-19 16:25:34+00:00
854482394044301312,29232,6855,8333950,143196,2017-04-18 23:50:52+00:00
854365224396361728,18857,4668,8333950,143196,2017-04-18 16:05:17+00:00
854120357044912130,31947,7461,8333950,143196,2017-04-17 23:52:16+00:00
854010172552949760,16201,3152,8333950,143196,2017-04-17 16:34:26+00:00
853760880890318849,28598,5740,8333950,143196,2017-04-17 00:03:50+00:00
853639147608842240,34825,10080,8333950,143196,2017-04-16 16:00:07+00:00
853299958564483072,15544,3554,8333950,143196,2017-04-15 17:32:18+00:00
852936405516943360,0,2007,8333950,143196,2017-04-14 17:27:40+00:00
852912242202992640,9097,1830,8333950,143196,2017-04-14 15:51:39+00:00
852672615818899456,14972,2156,8333950,143196,2017-04-13 23:59:28+00:00
852553447878664193,16390,3505,8333950,143196,2017-04-13 16:05:56+00:00
852311364735569921,33276,9957,8333950,143196,2017-04-13 00:03:59+00:00
852226086759018497,20098,6863,8333950,143196,2017-04-12 18:25:07+00:00
852189679701164033,11508,1590,8333950,143196,2017-04-12 16:00:27+00:00
851861385021730816,0,20,8333950,143196,2017-04-11 18:15:55+00:00
851591660324737024,16339,3497,8333950,143196,2017-04-11 00:24:08+00:00
851464819735769094,24413,7100,8333950,143196,2017-04-10 16:00:07+00:00
851224888060895234,20804,5760,8333950,143196,2017-04-10 00:06:42+00:00
850753642995093505,31142,9227,8333950,143196,2017-04-08 16:54:09+00:00
850380195714523136,13194,2637,8333950,143196,2017-04-07 16:10:12+00:00
850333567704068097,3483,336,8333950,143196,2017-04-07 13:04:55+00:00
850145622816686080,16476,3838,8333950,143196,2017-04-07 00:38:06+00:00
850019790995546112,20604,4917,8334605,143197,2017-04-06 16:18:05+00:00
849776966551130114,30785,7667,8333950,143196,2017-04-06 00:13:11+00:00
849668094696017920,0,5007,8333950,143196,2017-04-05 17:00:34+00:00
849412302885593088,16028,3183,8333950,143196,2017-04-05 00:04:08+00:00
849336543269576704,11525,1928,8333950,143196,2017-04-04 19:03:06+00:00
849051919805034497,42820,8583,8334605,143197,2017-04-04 00:12:06+00:00
848690551926992896,25483,4375,8333950,143196,2017-04-03 00:16:10+00:00
848324959059550208,25046,4657,8333950,143196,2017-04-02 00:03:26+00:00
848213670039564288,8288,746,8333950,143196,2017-04-01 16:41:12+00:00
848212111729840128,16534,3093,8333950,143196,2017-04-01 16:35:01+00:00
847978865427394560,0,3300,8333950,143196,2017-04-01 01:08:10+00:00
847971574464610304,0,436,8333950,143196,2017-04-01 00:39:12+00:00
847962785489326080,23837,5160,8333950,143196,2017-04-01 00:04:17+00:00
847842811428974592,5522,1348,8333950,143196,2017-03-31 16:07:33+00:00
847617282490613760,7083,424,8333950,143196,2017-03-31 01:11:22+00:00
847606175596138505,19028,3466,8333950,143196,2017-03-31 00:27:14+00:00
847251039262605312,20759,4347,8333950,143196,2017-03-30 00:56:03+00:00
847157206088847362,20206,5958,8333950,143196,2017-03-29 18:43:12+00:00
847116187444137987,21732,3237,8333950,143196,2017-03-29 16:00:12+00:00
846874817362120707,20383,3977,8333950,143196,2017-03-29 00:01:05+00:00
846514051647705089,45302,11764,8333950,143196,2017-03-28 00:07:32+00:00
846505985330044928,14326,3121,8333950,143196,2017-03-27 23:35:28+00:00
846153765933735936,32167,9213,8333950,143196,2017-03-27 00:15:53+00:00
846139713627017216,31435,10120,8333950,143196,2017-03-26 23:20:02+00:00
846042936437604353,16260,2924,8333950,143196,2017-03-26 16:55:29+00:00
845812042753855489,29745,8860,8333950,143196,2017-03-26 01:38:00+00:00
845677943972139009,25583,4871,8333950,143196,2017-03-25 16:45:08+00:00
845397057150107648,7758,1840,8333950,143196,2017-03-24 22:08:59+00:00
845306882940190720,23740,5482,8333950,143196,2017-03-24 16:10:40+00:00
845098359547420673,0,7800,8333950,143196,2017-03-24 02:22:04+00:00
844979544864018432,13875,2603,8333950,143196,2017-03-23 18:29:57+00:00
844973813909606400,15374,3266,8333950,143196,2017-03-23 18:07:10+00:00
844580511645339650,16785,3195,8333950,143196,2017-03-22 16:04:20+00:00
844223788422217728,13891,2244,8333950,143196,2017-03-21 16:26:50+00:00
843981021012017153,15437,2997,8333950,143196,2017-03-21 00:22:10+00:00
843856843873095681,21855,4719,8333950,143196,2017-03-20 16:08:44+00:00
843604394117681152,17203,2798,8333950,143196,2017-03-19 23:25:35+00:00
843235543001513987,21934,6146,8333950,143196,2017-03-18 22:59:54+00:00
842846295480000512,15526,3705,8333950,143196,2017-03-17 21:13:10+00:00
842765311967449089,6886,1313,8334605,143197,2017-03-17 15:51:22+00:00
842535590457499648,18460,3582,8333950,143196,2017-03-17 00:38:32+00:00
842163532590374912,24976,5926,8333950,143196,2017-03-16 00:00:07+00:00
842115215311396866,14281,3104,8333950,143196,2017-03-15 20:48:07+00:00
841833993020538882,0,15537,8333950,143196,2017-03-15 02:10:39+00:00
841680585030541313,26224,7962,8333950,143196,2017-03-14 16:01:03+00:00
841439858740625411,12916,3770,8333950,143196,2017-03-14 00:04:30+00:00
841320156043304961,20206,5617,8333950,143196,2017-03-13 16:08:50+00:00
841314665196081154,16167,4783,8333950,143196,2017-03-13 15:47:01+00:00
841077006473256960,23357,5443,8333950,143196,2017-03-13 00:02:39+00:00
840761248237133825,0,1799,8333950,143196,2017-03-12 03:07:56+00:00
840728873075638272,0,16563,8333950,143196,2017-03-12 00:59:17+00:00
840698636975636481,179,2,8333950,143196,2017-03-11 22:59:09+00:00
840696689258311684,12553,999,8333950,143196,2017-03-11 22:51:24+00:00
840632337062862849,9180,1799,8333950,143196,2017-03-11 18:35:42+00:00
840370681858686976,16834,4671,8333950,143196,2017-03-11 01:15:58+00:00
840268004936019968,19711,5869,8333950,143196,2017-03-10 18:27:58+00:00
839990271299457024,13735,2347,8333950,143196,2017-03-10 00:04:21+00:00
839549326359670784,28134,7973,8333950,143196,2017-03-08 18:52:12+00:00
839290600511926273,0,146,8333950,143196,2017-03-08 01:44:07+00:00
839239871831150596,27848,6697,8333950,143196,2017-03-07 22:22:32+00:00
838952994649550848,20087,4094,8333950,143196,2017-03-07 03:22:35+00:00
838921590096166913,11428,2111,8333950,143196,2017-03-07 01:17:48+00:00
838916489579200512,0,35,8333950,143196,2017-03-07 00:57:32+00:00
838831947270979586,0,11323,8333950,143196,2017-03-06 19:21:35+00:00
838561493054533637,11181,1367,8333950,143196,2017-03-06 01:26:54+00:00
838476387338051585,23136,4920,8333950,143196,2017-03-05 19:48:43+00:00
838201503651401729,0,10342,8333950,143196,2017-03-05 01:36:26+00:00
838150277551247360,1715,341,8333950,143196,2017-03-04 22:12:52+00:00
838085839343206401,145,1,8333950,143196,2017-03-04 17:56:49+00:00
838083903487373313,18070,3237,8333950,143196,2017-03-04 17:49:08+00:00
837820167694528512,35035,8091,8333950,143196,2017-03-04 00:21:08+00:00
837482249356513284,3929,451,8333950,143196,2017-03-03 01:58:22+00:00
837471256429613056,13122,2338,8333950,143196,2017-03-03 01:14:41+00:00
837110210464448512,16456,2443,8333950,143196,2017-03-02 01:20:01+00:00
836989968035819520,13053,2350,8333950,143196,2017-03-01 17:22:13+00:00
836753516572119041,19787,4780,8333950,143196,2017-03-01 01:42:39+00:00
836677758902222849,12940,2281,8333950,143196,2017-02-28 20:41:37+00:00
836648853927522308,0,565,8333950,143196,2017-02-28 18:46:45+00:00
836397794269200385,0,28432,8333950,143196,2017-02-28 02:09:08+00:00
836380477523124226,15142,3069,8333950,143196,2017-02-28 01:00:19+00:00
836260088725786625,21850,4420,8333950,143196,2017-02-27 17:01:56+00:00
836001077879255040,19597,4390,8333950,143196,2017-02-26 23:52:43+00:00
835685285446955009,0,8391,8333950,143196,2017-02-26 02:57:52+00:00
835574547218894849,18266,3723,8333950,143196,2017-02-25 19:37:50+00:00
835536468978302976,0,1754,8333950,143196,2017-02-25 17:06:32+00:00
835309094223372289,0,21686,8333950,143196,2017-02-25 02:03:02+00:00
835297930240217089,16895,3096,8333950,143196,2017-02-25 01:18:40+00:00
835264098648616962,7938,1754,8333950,143196,2017-02-24 23:04:14+00:00
835246439529840640,2159,73,8333950,143196,2017-02-24 21:54:03+00:00
835172783151792128,26861,5941,8333950,143196,2017-02-24 17:01:22+00:00
835152434251116546,23071,3119,8333950,143196,2017-02-24 15:40:31+00:00
834931633769889797,11126,1703,8333950,143196,2017-02-24 01:03:08+00:00
834786237630337024,21852,5646,8333950,143196,2017-02-23 15:25:23+00:00
834574053763584002,14056,2614,8333950,143196,2017-02-23 01:22:14+00:00
834477809192075265,0,11023,8333950,143196,2017-02-22 18:59:48+00:00
834458053273591808,9871,1735,8333950,143196,2017-02-22 17:41:18+00:00
834209720923721728,21197,4915,8333950,143196,2017-02-22 01:14:30+00:00
834167344700198914,16236,3771,8333950,143196,2017-02-21 22:26:07+00:00
834089966724603904,10327,2197,8333950,143196,2017-02-21 17:18:39+00:00
834086379323871233,13429,2277,8333950,143196,2017-02-21 17:04:24+00:00
833863086058651648,13782,2480,8333950,143196,2017-02-21 02:17:06+00:00
833826103416520705,18521,3880,8333950,143196,2017-02-20 23:50:09+00:00
833732339549220864,0,224,8333950,143196,2017-02-20 17:37:34+00:00
833722901757046785,21343,3326,8333949,143196,2017-02-20 17:00:04+00:00
833479644947025920,15266,2115,8333949,143196,2017-02-20 00:53:27+00:00
833124694597443584,20773,5007,8333949,143196,2017-02-19 01:23:00+00:00
832998151111966721,13677,2286,8333949,143196,2017-02-18 17:00:10+00:00
832769181346996225,0,39,8333949,143196,2017-02-18 01:50:19+00:00
832757312314028032,17330,3742,8333949,143196,2017-02-18 01:03:09+00:00
832682457690300417,12224,3034,8333949,143196,2017-02-17 20:05:43+00:00
832645525019123713,3017,543,8333949,143196,2017-02-17 17:38:57+00:00
832636094638288896,16308,2881,8333949,143196,2017-02-17 17:01:29+00:00
832397543355072512,12287,2289,8333949,143196,2017-02-17 01:13:34+00:00
832369877331693569,17682,3300,8333949,143196,2017-02-16 23:23:38+00:00
832273440279240704,11652,2414,8333949,143196,2017-02-16 17:00:25+00:00
832215909146226688,0,6432,8333949,143196,2017-02-16 13:11:49+00:00
832215726631055365,0,9701,8333949,143196,2017-02-16 13:11:05+00:00
832088576586297345,67,2,8333949,143196,2017-02-16 04:45:50+00:00
832040443403784192,0,9994,8333949,143196,2017-02-16 01:34:34+00:00
832032802820481025,18386,4830,8333949,143196,2017-02-16 01:04:13+00:00
831939777352105988,24728,6358,8333949,143196,2017-02-15 18:54:34+00:00
831926988323639298,352,34,8333949,143196,2017-02-15 18:03:45+00:00
831911600680497154,28497,6749,8333949,143196,2017-02-15 17:02:36+00:00
831670449226514432,10764,1880,8333949,143196,2017-02-15 01:04:21+00:00
831650051525054464,7393,2007,8333949,143196,2017-02-14 23:43:18+00:00
831552930092285952,9264,2380,8333949,143196,2017-02-14 17:17:22+00:00
831322785565769729,9515,1599,8333949,143196,2017-02-14 02:02:51+00:00
831315979191906304,6735,1160,8333949,143196,2017-02-14 01:35:49+00:00
831309418084069378,12104,2546,8333949,143196,2017-02-14 01:09:44+00:00
831262627380748289,12275,2120,8333949,143196,2017-02-13 22:03:49+00:00
830956169170665475,8213,1546,8333949,143196,2017-02-13 01:46:03+00:00
830583320585068544,68983,17415,8333949,143196,2017-02-12 01:04:29+00:00
830173239259324417,0,5911,8333949,143196,2017-02-10 21:54:58+00:00
830097400375152640,10141,3079,8333949,143196,2017-02-10 16:53:37+00:00
829878982036299777,0,5218,8333949,143196,2017-02-10 02:25:42+00:00
829861396166877184,12615,2029,8333948,143196,2017-02-10 01:15:49+00:00
829501995190984704,32779,11023,8333948,143196,2017-02-09 01:27:41+00:00
829449946868879360,10802,2102,8333948,143196,2017-02-08 22:00:52+00:00
829141528400556032,25231,7660,8333948,143196,2017-02-08 01:35:19+00:00
829011960981237760,54759,16930,8333948,143196,2017-02-07 17:00:28+00:00
828801551087042563,0,3536,8333948,143196,2017-02-07 03:04:22+00:00
828770345708580865,26377,6104,8333948,143196,2017-02-07 01:00:22+00:00
828708714936930305,37783,11668,8333948,143196,2017-02-06 20:55:28+00:00
828650029636317184,9828,1409,8334603,143197,2017-02-06 17:02:17+00:00
828409743546925057,6533,1205,8333948,143196,2017-02-06 01:07:28+00:00
828408677031882754,7929,1341,8333948,143196,2017-02-06 01:03:14+00:00
828381636999917570,13044,2300,8333948,143196,2017-02-05 23:15:47+00:00
828376505180889089,7631,1111,8333948,143196,2017-02-05 22:55:23+00:00
828372645993398273,12987,3060,8333948,143196,2017-02-05 22:40:03+00:00
828361771580813312,2278,177,8333948,143196,2017-02-05 21:56:51+00:00
828046555563323392,12161,2974,8333948,143196,2017-02-05 01:04:17+00:00
828011680017821696,10697,2234,8333948,143196,2017-02-04 22:45:42+00:00
827933404142436356,20785,5440,8333948,143196,2017-02-04 17:34:40+00:00
827653905312006145,15984,3122,8333948,143196,2017-02-03 23:04:02+00:00
827600520311402496,7661,979,8333948,143196,2017-02-03 19:31:54+00:00
827324948884643840,16376,3173,8333948,143196,2017-02-03 01:16:53+00:00
827199976799354881,10937,2331,8333948,143196,2017-02-02 17:00:17+00:00
826958653328592898,22304,5218,8333948,143196,2017-02-02 01:01:21+00:00
826848821049180160,37666,10613,8333948,143196,2017-02-01 17:44:55+00:00
826615380357632002,0,4144,8333948,143196,2017-02-01 02:17:19+00:00
826598799820865537,5283,264,8333948,143196,2017-02-01 01:11:25+00:00
826598365270007810,10401,2442,8333949,143196,2017-02-01 01:09:42+00:00
826476773533745153,19060,4390,8333949,143196,2017-01-31 17:06:32+00:00
826240494070030336,13747,2707,8333949,143196,2017-01-31 01:27:39+00:00
826204788643753985,5041,967,8333949,143196,2017-01-30 23:05:46+00:00
826115272272650244,16186,3265,8333949,143196,2017-01-30 17:10:04+00:00
825876512159186944,10817,1951,8333949,143196,2017-01-30 01:21:19+00:00
825829644528148480,13175,2587,8333949,143196,2017-01-29 22:15:05+00:00
825535076884762624,54023,18016,8334604,143197,2017-01-29 02:44:34+00:00
825147591692263424,18961,4746,8333949,143196,2017-01-28 01:04:51+00:00
825120256414846976,0,1329,8333949,143196,2017-01-27 23:16:13+00:00
825026590719483904,6561,1329,8333949,143196,2017-01-27 17:04:02+00:00
824796380199809024,0,5734,8333949,143196,2017-01-27 01:49:15+00:00
824775126675836928,15476,3674,8333949,143196,2017-01-27 00:24:48+00:00
824663926340194305,10449,1814,8333949,143196,2017-01-26 17:02:56+00:00
824325613288833024,12243,10928,8333949,143196,2017-01-25 18:38:36+00:00
824297048279236611,15621,4031,8333949,143196,2017-01-25 16:45:05+00:00
824025158776213504,4969,618,8333949,143196,2017-01-24 22:44:42+00:00
823939628516474880,11020,2828,8333949,143196,2017-01-24 17:04:50+00:00
823719002937630720,0,11700,8333949,143196,2017-01-24 02:28:08+00:00
823699002998870016,14440,2627,8333949,143196,2017-01-24 01:08:40+00:00
823581115634085888,13510,2749,8333949,143196,2017-01-23 17:20:14+00:00
823333489516937216,725,26,8333948,143196,2017-01-23 00:56:15+00:00
823322678127919110,16315,4202,8333948,143196,2017-01-23 00:13:17+00:00
823269594223824897,0,10329,8333948,143196,2017-01-22 20:42:21+00:00
822975315408461824,17932,3598,8333948,143196,2017-01-22 01:12:59+00:00
822872901745569793,136922,45341,8333948,143196,2017-01-21 18:26:02+00:00
822859134160621569,13754,2394,8333948,143196,2017-01-21 17:31:20+00:00
822647212903690241,0,6692,8333948,143196,2017-01-21 03:29:14+00:00
822610361945911296,15348,3083,8333948,143196,2017-01-21 01:02:48+00:00
822489057087389700,18844,6692,8333948,143196,2017-01-20 17:00:46+00:00
822462944365645825,29345,15113,8333948,143196,2017-01-20 15:17:01+00:00
822244816520155136,36323,10329,8333948,143196,2017-01-20 00:50:15+00:00
822163064745328640,0,5019,8333948,143196,2017-01-19 19:25:24+00:00
821886076407029760,11772,2429,8333948,143196,2017-01-19 01:04:45+00:00
821813639212650496,0,3501,8333948,143196,2017-01-18 20:16:54+00:00
821765923262631936,8733,1725,8333948,143196,2017-01-18 17:07:18+00:00
821522889702862852,8332,1848,8333948,143196,2017-01-18 01:01:34+00:00
821421320206483457,0,5853,8333948,143196,2017-01-17 18:17:58+00:00
821407182352777218,12234,4535,8333948,143196,2017-01-17 17:21:47+00:00
821153421864615936,264,10,8333948,143196,2017-01-17 00:33:26+00:00
821149554670182400,9025,2096,8333948,143196,2017-01-17 00:18:04+00:00
821107785811234820,9958,2232,8333948,143196,2017-01-16 21:32:06+00:00
821044531881721856,13142,2391,8333948,143196,2017-01-16 17:20:45+00:00
820837357901512704,0,7050,8333948,143196,2017-01-16 03:37:31+00:00
820749716845686786,32779,10342,8333948,143196,2017-01-15 21:49:15+00:00
820690176645140481,12678,3378,8333948,143196,2017-01-15 17:52:40+00:00
820494788566847489,0,592,8333948,143196,2017-01-15 04:56:16+00:00
820446719150292993,0,2692,8333948,143196,2017-01-15 01:45:15+00:00
820314633777061888,3470,592,8333948,143196,2017-01-14 17:00:24+00:00
820078625395449857,20602,6563,8333948,143196,2017-01-14 01:22:35+00:00
820013781606658049,0,1238,8333948,143196,2017-01-13 21:04:55+00:00
819952236453363712,5532,1238,8333948,143196,2017-01-13 17:00:21+00:00
819924195358416896,13398,5096,8333948,143196,2017-01-13 15:08:56+00:00
819711362133872643,13971,3256,8333948,143196,2017-01-13 01:03:12+00:00
819588359383371776,9982,2072,8333948,143196,2017-01-12 16:54:26+00:00
819347104292290561,7506,1261,8333948,143196,2017-01-12 00:55:47+00:00
819238181065359361,2376,426,8333948,143196,2017-01-11 17:42:57+00:00
819227688460238848,24024,7050,8333948,143196,2017-01-11 17:01:16+00:00
819015337530290176,0,38569,8333948,143196,2017-01-11 02:57:27+00:00
819015331746349057,0,19818,8334603,143197,2017-01-11 02:57:26+00:00
819006400881917954,47041,19818,8333948,143196,2017-01-11 02:21:57+00:00
819004803107983360,90343,38569,8333948,143196,2017-01-11 02:15:36+00:00
818646164899774465,0,21978,8333948,143196,2017-01-10 02:30:30+00:00
818627210458333184,23263,7899,8333948,143196,2017-01-10 01:15:10+00:00
818614493328580609,10242,2695,8333948,143196,2017-01-10 00:24:38+00:00
818588835076603904,0,6446,8333948,143196,2017-01-09 22:42:41+00:00
818536468981415936,11362,2595,8333948,143196,2017-01-09 19:14:36+00:00
818307523543449600,0,8514,8333948,143196,2017-01-09 04:04:51+00:00
818259473185828864,11471,2393,8333948,143196,2017-01-09 00:53:55+00:00
818145370475810820,12776,2705,8333948,143196,2017-01-08 17:20:31+00:00
817908911860748288,5045,837,8333948,143196,2017-01-08 01:40:55+00:00
817827839487737858,53880,28432,8333948,143196,2017-01-07 20:18:46+00:00
817777686764523521,11165,2828,8333948,143196,2017-01-07 16:59:28+00:00
817536400337801217,12273,3127,8333948,143196,2017-01-07 01:00:41+00:00
817502432452313088,0,3565,8333948,143196,2017-01-06 22:45:43+00:00
817423860136083457,35440,15537,8333948,143196,2017-01-06 17:33:29+00:00
817415592588222464,5840,1005,8333948,143196,2017-01-06 17:00:38+00:00
817181837579653120,0,8899,8333948,143196,2017-01-06 01:31:47+00:00
817171292965273600,9108,2122,8333948,143196,2017-01-06 00:49:53+00:00
817120970343411712,12702,2734,8333948,143196,2017-01-05 21:29:55+00:00
817056546584727552,8943,1721,8333948,143196,2017-01-05 17:13:55+00:00
816829038950027264,0,4947,8333948,143196,2017-01-05 02:09:53+00:00
816816676327063552,10448,2147,8333948,143196,2017-01-05 01:20:46+00:00
816697700272001025,10203,2299,8333948,143196,2017-01-04 17:27:59+00:00
816450570814898180,31832,8514,8333948,143196,2017-01-04 01:05:59+00:00
816336735214911488,8966,2047,8333948,143196,2017-01-03 17:33:39+00:00
816091915477250048,9301,2252,8333948,143196,2017-01-03 01:20:49+00:00
816062466425819140,0,1084,8333948,143196,2017-01-02 23:23:48+00:00
816014286006976512,0,5544,8333948,143196,2017-01-02 20:12:21+00:00
815990720817401858,5181,1084,8333948,143196,2017-01-02 18:38:42+00:00
815966073409433600,23354,8899,8333948,143196,2017-01-02 17:00:46+00:00
815745968457060357,0,4353,8333948,143196,2017-01-02 02:26:09+00:00
815736392542261248,10269,2384,8333948,143196,2017-01-02 01:48:06+00:00
815639385530101762,8575,1728,8333947,143196,2017-01-01 19:22:38+00:00
